tau,CFC11,CFC12,CFC113,SF6,He4_ter,H3_tu
22321,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22320,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22319,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22318,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22317,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22316,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22315,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22314,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22313,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22312,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22311,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22310,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22309,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22308,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22307,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22306,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22305,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22304,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22303,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22302,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22301,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22300,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22299,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22298,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22297,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22296,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22295,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22294,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22293,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22292,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22291,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22290,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22289,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22288,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22287,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22286,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22285,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22284,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22283,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22282,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22281,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22280,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22279,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22278,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22277,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22276,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22275,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22274,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22273,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22272,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22271,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22270,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22269,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22268,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22267,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22266,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22265,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22264,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22263,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22262,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22261,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22260,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22259,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22258,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22257,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22256,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22255,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22254,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22253,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22252,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22251,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22250,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22249,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22248,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22247,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22246,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22245,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22244,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22243,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22242,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22241,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22240,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22239,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22238,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22237,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22236,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22235,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22234,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22233,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22232,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22231,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22230,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22229,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22228,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22227,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22226,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22225,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22224,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22223,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22222,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22221,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22220,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22219,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22218,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22217,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22216,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22215,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22214,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22213,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22212,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22211,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22210,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22209,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22208,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22207,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22206,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22205,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22204,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22203,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22202,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22201,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22200,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22199,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22198,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22197,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22196,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22195,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22194,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22193,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22192,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22191,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22190,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22189,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22188,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22187,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22186,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22185,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22184,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22183,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22182,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22181,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22180,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22179,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22178,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22177,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22176,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22175,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22174,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22173,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22172,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22171,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22170,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22169,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22168,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22167,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22166,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22165,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22164,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22163,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22162,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22161,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22160,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22159,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22158,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22157,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22156,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22155,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22154,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22153,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22152,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22151,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22150,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22149,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22148,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22147,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22146,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22145,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22144,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22143,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22142,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22141,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22140,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22139,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22138,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22137,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22136,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22135,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22134,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22133,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22132,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22131,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22130,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22129,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22128,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22127,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22126,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22125,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22124,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22123,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22122,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22121,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22120,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22119,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22118,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22117,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22116,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22115,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22114,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22113,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22112,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22111,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22110,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22109,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22108,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22107,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22106,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22105,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22104,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22103,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22102,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22101,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22100,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22099,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22098,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22097,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22096,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22095,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22094,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22093,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22092,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22091,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22090,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22089,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22088,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22087,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22086,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22085,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22084,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22083,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22082,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22081,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22080,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22079,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22078,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22077,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22076,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22075,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22074,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22073,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22072,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22071,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22070,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22069,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22068,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22067,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22066,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22065,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22064,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22063,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22062,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22061,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22060,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22059,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22058,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22057,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22056,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22055,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22054,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22053,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22052,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22051,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22050,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22049,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22048,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22047,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22046,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22045,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22044,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22043,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22042,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22041,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22040,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22039,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22038,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22037,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22036,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22035,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22034,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22033,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22032,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22031,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22030,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22029,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22028,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22027,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22026,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22025,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22024,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22023,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22022,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22021,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22020,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22019,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22018,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22017,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22016,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22015,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22014,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22013,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22012,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22011,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22010,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22009,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22008,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22007,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22006,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22005,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22004,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22003,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22002,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22001,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
22000,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21999,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21998,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21997,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21996,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21995,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21994,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21993,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21992,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21991,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21990,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21989,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21988,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21987,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21986,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21985,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21984,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21983,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21982,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21981,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21980,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21979,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21978,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21977,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21976,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21975,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21974,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21973,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21972,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21971,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21970,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21969,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21968,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21967,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21966,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21965,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21964,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21963,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21962,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21961,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21960,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21959,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21958,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21957,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21956,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21955,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21954,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21953,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21952,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21951,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21950,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21949,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21948,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21947,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21946,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21945,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21944,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21943,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21942,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21941,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21940,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21939,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21938,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21937,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21936,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21935,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21934,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21933,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21932,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21931,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21930,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21929,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21928,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21927,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21926,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21925,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21924,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
21923,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
